Simulated Annealing
Parameters: maxIterations=100000000, temperature=91406.5405438962, coolingRate=0.9999999, maxTime=1.0E9s
5000, 1260179.210673492, 00:00:00
10000, 1137725.216345767, 00:00:00
15000, 1137725.216345767, 00:00:00
20000, 1137725.216345767, 00:00:00
25000, 1137725.216345767, 00:00:00
30000, 1137725.216345767, 00:00:00
35000, 1137725.216345767, 00:00:00
40000, 1137725.216345767, 00:00:00
45000, 1137725.216345767, 00:00:00
50000, 1137725.216345767, 00:00:00
55000, 1137725.216345767, 00:00:00
60000, 1137725.216345767, 00:00:00
65000, 1107769.038813274, 00:00:00
70000, 1107769.038813274, 00:00:00
75000, 1107769.038813274, 00:00:00
80000, 1107769.038813274, 00:00:00
85000, 1107769.038813274, 00:00:00
90000, 1107769.038813274, 00:00:00
95000, 1107769.038813274, 00:00:00
100000, 1107623.4924818715, 00:00:00
105000, 1107623.4924818715, 00:00:00
110000, 1107623.4924818715, 00:00:00
115000, 1107623.4924818715, 00:00:00
120000, 1107623.4924818715, 00:00:00
125000, 1107623.4924818715, 00:00:00
130000, 1107623.4924818715, 00:00:00
135000, 1107623.4924818715, 00:00:00
140000, 1107623.4924818715, 00:00:00
145000, 1107623.4924818715, 00:00:00
150000, 1107623.4924818715, 00:00:00
155000, 1107623.4924818715, 00:00:00
160000, 1107623.4924818715, 00:00:00
165000, 1107623.4924818715, 00:00:00
170000, 1107623.4924818715, 00:00:00
175000, 1107623.4924818715, 00:00:00
180000, 1107623.4924818715, 00:00:00
185000, 1107623.4924818715, 00:00:00
190000, 1107623.4924818715, 00:00:00
195000, 1107623.4924818715, 00:00:00
200000, 1107623.4924818715, 00:00:00
205000, 1107623.4924818715, 00:00:00
210000, 1107623.4924818715, 00:00:00
215000, 1107623.4924818715, 00:00:00
220000, 1107623.4924818715, 00:00:00
225000, 1107623.4924818715, 00:00:00
230000, 1107623.4924818715, 00:00:00
235000, 1107623.4924818715, 00:00:00
240000, 1107623.4924818715, 00:00:00
245000, 1107623.4924818715, 00:00:00
250000, 1107623.4924818715, 00:00:00
255000, 1107623.4924818715, 00:00:00
260000, 1107623.4924818715, 00:00:00
265000, 1107623.4924818715, 00:00:00
270000, 1107623.4924818715, 00:00:00
275000, 1107623.4924818715, 00:00:00
280000, 1107623.4924818715, 00:00:00
285000, 1107623.4924818715, 00:00:00
290000, 1107623.4924818715, 00:00:00
295000, 1107623.4924818715, 00:00:00
300000, 1107623.4924818715, 00:00:00
305000, 1107623.4924818715, 00:00:00
310000, 1107623.4924818715, 00:00:00
315000, 1107623.4924818715, 00:00:00
320000, 1107623.4924818715, 00:00:00
325000, 1107623.4924818715, 00:00:00
330000, 1107623.4924818715, 00:00:00
335000, 1107623.4924818715, 00:00:00
340000, 1107623.4924818715, 00:00:00
345000, 1107623.4924818715, 00:00:00
350000, 1107623.4924818715, 00:00:00
355000, 1107623.4924818715, 00:00:00
360000, 1107623.4924818715, 00:00:00
365000, 1107623.4924818715, 00:00:00
370000, 1107623.4924818715, 00:00:00
375000, 1107623.4924818715, 00:00:00
380000, 1107623.4924818715, 00:00:00
385000, 1107623.4924818715, 00:00:00
390000, 1107623.4924818715, 00:00:00
395000, 1107623.4924818715, 00:00:00
400000, 1107623.4924818715, 00:00:00
405000, 1107623.4924818715, 00:00:00
410000, 1107623.4924818715, 00:00:00
415000, 1107623.4924818715, 00:00:00
420000, 1107623.4924818715, 00:00:00
425000, 1107623.4924818715, 00:00:00
430000, 1107623.4924818715, 00:00:00
435000, 1107623.4924818715, 00:00:00
440000, 1107623.4924818715, 00:00:00
445000, 1107623.4924818715, 00:00:00
450000, 1107623.4924818715, 00:00:00
455000, 1107623.4924818715, 00:00:00
460000, 1107623.4924818715, 00:00:00
465000, 1107623.4924818715, 00:00:00
470000, 1107623.4924818715, 00:00:00
475000, 1107623.4924818715, 00:00:00
480000, 1107623.4924818715, 00:00:01
485000, 1107623.4924818715, 00:00:01
490000, 1107623.4924818715, 00:00:01
495000, 1107623.4924818715, 00:00:01
500000, 1107623.4924818715, 00:00:01
505000, 1107623.4924818715, 00:00:01
510000, 1107623.4924818715, 00:00:01
515000, 1107623.4924818715, 00:00:01
520000, 1107623.4924818715, 00:00:01
525000, 1107623.4924818715, 00:00:01
530000, 1107623.4924818715, 00:00:01
535000, 1107623.4924818715, 00:00:01
540000, 1107623.4924818715, 00:00:01
545000, 1107623.4924818715, 00:00:01
550000, 1107623.4924818715, 00:00:01
555000, 1107623.4924818715, 00:00:01
560000, 1107623.4924818715, 00:00:01
565000, 1107623.4924818715, 00:00:01
570000, 1107623.4924818715, 00:00:01
575000, 1107623.4924818715, 00:00:01
580000, 1107623.4924818715, 00:00:01
585000, 1107623.4924818715, 00:00:01
590000, 1107623.4924818715, 00:00:01
595000, 1107623.4924818715, 00:00:01
600000, 1107623.4924818715, 00:00:01
605000, 1107623.4924818715, 00:00:01
610000, 1107623.4924818715, 00:00:01
615000, 1076642.353101196, 00:00:01
620000, 1076642.353101196, 00:00:01
625000, 1076642.353101196, 00:00:01
630000, 1076642.353101196, 00:00:01
635000, 1076642.353101196, 00:00:01
640000, 1076642.353101196, 00:00:01
645000, 1076642.353101196, 00:00:01
650000, 1076642.353101196, 00:00:01
655000, 1076642.353101196, 00:00:01
660000, 1076642.353101196, 00:00:01
665000, 1076642.353101196, 00:00:01
670000, 1076642.353101196, 00:00:01
675000, 1076642.353101196, 00:00:01
680000, 1076642.353101196, 00:00:01
685000, 1076642.353101196, 00:00:01
690000, 1076642.353101196, 00:00:01
695000, 1076642.353101196, 00:00:01
700000, 1076642.353101196, 00:00:01
705000, 1076642.353101196, 00:00:01
710000, 1076642.353101196, 00:00:01
715000, 1076642.353101196, 00:00:01
720000, 1076642.353101196, 00:00:01
725000, 1076642.353101196, 00:00:01
730000, 1076642.353101196, 00:00:01
735000, 1076642.353101196, 00:00:01
740000, 1076642.353101196, 00:00:01
745000, 1076642.353101196, 00:00:01
750000, 1076642.353101196, 00:00:01
755000, 1076642.353101196, 00:00:01
760000, 1076642.353101196, 00:00:01
765000, 1076642.353101196, 00:00:01
770000, 1076642.353101196, 00:00:01
775000, 1076642.353101196, 00:00:01
780000, 1076642.353101196, 00:00:01
785000, 1076642.353101196, 00:00:01
790000, 1076642.353101196, 00:00:01
795000, 1076642.353101196, 00:00:01
800000, 1076642.353101196, 00:00:01
805000, 1076642.353101196, 00:00:01
810000, 1076642.353101196, 00:00:01
815000, 1076642.353101196, 00:00:01
820000, 1076642.353101196, 00:00:01
825000, 1076642.353101196, 00:00:01
830000, 1076642.353101196, 00:00:01
835000, 1076642.353101196, 00:00:01
840000, 1076642.353101196, 00:00:01
845000, 1076642.353101196, 00:00:01
850000, 1076642.353101196, 00:00:01
855000, 1076642.353101196, 00:00:01
860000, 1076642.353101196, 00:00:01
865000, 1076642.353101196, 00:00:01
870000, 1076642.353101196, 00:00:01
875000, 1076642.353101196, 00:00:01
880000, 1076642.353101196, 00:00:01
885000, 1076642.353101196, 00:00:01
890000, 1076642.353101196, 00:00:01
895000, 1076642.353101196, 00:00:01
900000, 1076642.353101196, 00:00:01
905000, 1076642.353101196, 00:00:01
910000, 1076642.353101196, 00:00:01
915000, 1076642.353101196, 00:00:01
920000, 1076642.353101196, 00:00:01
925000, 1076642.353101196, 00:00:01
930000, 1076642.353101196, 00:00:01
935000, 1076642.353101196, 00:00:01
940000, 1076642.353101196, 00:00:01
945000, 1076642.353101196, 00:00:01
950000, 1076642.353101196, 00:00:01
955000, 1076642.353101196, 00:00:01
960000, 1076642.353101196, 00:00:01
965000, 1076642.353101196, 00:00:01
970000, 1076642.353101196, 00:00:01
975000, 1076642.353101196, 00:00:01
980000, 1076642.353101196, 00:00:01
985000, 1076642.353101196, 00:00:01
990000, 1076642.353101196, 00:00:01
995000, 1076642.353101196, 00:00:01
1000000, 1076642.353101196, 00:00:01
1005000, 1076642.353101196, 00:00:01
1010000, 1076642.353101196, 00:00:01
1015000, 1076642.353101196, 00:00:01
1020000, 1076642.353101196, 00:00:01
1025000, 1076642.353101196, 00:00:01
1030000, 1076642.353101196, 00:00:01
1035000, 1076642.353101196, 00:00:01
1040000, 1076642.353101196, 00:00:01
1045000, 1076642.353101196, 00:00:01
1050000, 1076642.353101196, 00:00:01
1055000, 1076642.353101196, 00:00:01
1060000, 1076642.353101196, 00:00:02
1065000, 1076642.353101196, 00:00:02
1070000, 1076642.353101196, 00:00:02
1075000, 1076642.353101196, 00:00:02
1080000, 1076642.353101196, 00:00:02
1085000, 1076642.353101196, 00:00:02
1090000, 1076642.353101196, 00:00:02
1095000, 1076642.353101196, 00:00:02
1100000, 1076642.353101196, 00:00:02
1105000, 1076642.353101196, 00:00:02
1110000, 1076642.353101196, 00:00:02
1115000, 1076642.353101196, 00:00:02
1120000, 1076642.353101196, 00:00:02
1125000, 1076642.353101196, 00:00:02
1130000, 1076642.353101196, 00:00:02
1135000, 1076642.353101196, 00:00:02
1140000, 1076642.353101196, 00:00:02
1145000, 1076642.353101196, 00:00:02
1150000, 1076642.353101196, 00:00:02
1155000, 1076642.353101196, 00:00:02
1160000, 1076642.353101196, 00:00:02
1165000, 1076642.353101196, 00:00:02
1170000, 1076642.353101196, 00:00:02
1175000, 1076642.353101196, 00:00:02
1180000, 1076642.353101196, 00:00:02
1185000, 1076642.353101196, 00:00:02
1190000, 1076642.353101196, 00:00:02
1195000, 1076642.353101196, 00:00:02
1200000, 1076642.353101196, 00:00:02
1205000, 1076642.353101196, 00:00:02
1210000, 1076642.353101196, 00:00:02
1215000, 1076642.353101196, 00:00:02
1220000, 1076642.353101196, 00:00:02
1225000, 1076642.353101196, 00:00:02
1230000, 1076642.353101196, 00:00:02
1235000, 1076642.353101196, 00:00:02
1240000, 1076642.353101196, 00:00:02
1245000, 1076642.353101196, 00:00:02
1250000, 1076642.353101196, 00:00:02
1255000, 1076642.353101196, 00:00:02
1260000, 1076642.353101196, 00:00:02
1265000, 1076642.353101196, 00:00:02
1270000, 1076642.353101196, 00:00:02
1275000, 1076642.353101196, 00:00:02
1280000, 1076642.353101196, 00:00:02
1285000, 1015738.8158249261, 00:00:02
1290000, 1015738.8158249261, 00:00:02
1295000, 1015738.8158249261, 00:00:02
1300000, 1015738.8158249261, 00:00:02
1305000, 1015738.8158249261, 00:00:02
1310000, 1015738.8158249261, 00:00:02
1315000, 1015738.8158249261, 00:00:02
1320000, 1015738.8158249261, 00:00:02
1325000, 1015738.8158249261, 00:00:02
1330000, 1015738.8158249261, 00:00:02
1335000, 1015738.8158249261, 00:00:02
1340000, 1015738.8158249261, 00:00:02
1345000, 1015738.8158249261, 00:00:02
1350000, 1015738.8158249261, 00:00:02
1355000, 1015738.8158249261, 00:00:02
1360000, 1015738.8158249261, 00:00:02
1365000, 1015738.8158249261, 00:00:02
1370000, 1015738.8158249261, 00:00:02
1375000, 1015738.8158249261, 00:00:02
1380000, 1015738.8158249261, 00:00:02
1385000, 1015738.8158249261, 00:00:02
1390000, 1015738.8158249261, 00:00:02
1395000, 1015738.8158249261, 00:00:02
1400000, 1015738.8158249261, 00:00:02
1405000, 1015738.8158249261, 00:00:02
1410000, 1015738.8158249261, 00:00:02
1415000, 1015738.8158249261, 00:00:02
1420000, 1015738.8158249261, 00:00:02
1425000, 1015738.8158249261, 00:00:02
1430000, 1015738.8158249261, 00:00:02
1435000, 1015738.8158249261, 00:00:02
1440000, 1015738.8158249261, 00:00:02
1445000, 1015738.8158249261, 00:00:02
1450000, 1015738.8158249261, 00:00:02
1455000, 1015738.8158249261, 00:00:02
1460000, 1015738.8158249261, 00:00:02
1465000, 1015738.8158249261, 00:00:02
1470000, 1015738.8158249261, 00:00:02
1475000, 1015738.8158249261, 00:00:02
1480000, 1015738.8158249261, 00:00:02
1485000, 1015738.8158249261, 00:00:02
1490000, 1015738.8158249261, 00:00:02
1495000, 1015738.8158249261, 00:00:02
1500000, 1015738.8158249261, 00:00:02
1505000, 1015738.8158249261, 00:00:02
1510000, 1015738.8158249261, 00:00:02
1515000, 1015738.8158249261, 00:00:02
1520000, 1015738.8158249261, 00:00:02
1525000, 1015738.8158249261, 00:00:02
1530000, 1015738.8158249261, 00:00:02
1535000, 1015738.8158249261, 00:00:02
1540000, 1015738.8158249261, 00:00:02
1545000, 1015738.8158249261, 00:00:02
1550000, 1015738.8158249261, 00:00:02
1555000, 1015738.8158249261, 00:00:02
1560000, 1015738.8158249261, 00:00:02
1565000, 1015738.8158249261, 00:00:02
1570000, 1015738.8158249261, 00:00:02
1575000, 1015738.8158249261, 00:00:02
1580000, 1015738.8158249261, 00:00:02
1585000, 1015738.8158249261, 00:00:02
1590000, 1015738.8158249261, 00:00:02
1595000, 1015738.8158249261, 00:00:02
1600000, 1015738.8158249261, 00:00:02
1605000, 1015738.8158249261, 00:00:02
1610000, 1015738.8158249261, 00:00:02
1615000, 1015738.8158249261, 00:00:02
1620000, 1015738.8158249261, 00:00:02
1625000, 1015738.8158249261, 00:00:02
1630000, 1015738.8158249261, 00:00:02
1635000, 1015738.8158249261, 00:00:02
1640000, 1015738.8158249261, 00:00:03
1645000, 1015738.8158249261, 00:00:03
1650000, 1015738.8158249261, 00:00:03
1655000, 1015738.8158249261, 00:00:03
1660000, 1015738.8158249261, 00:00:03
1665000, 1015738.8158249261, 00:00:03
1670000, 1015738.8158249261, 00:00:03
1675000, 1015738.8158249261, 00:00:03
1680000, 1015738.8158249261, 00:00:03
1685000, 1015738.8158249261, 00:00:03
1690000, 1015738.8158249261, 00:00:03
1695000, 1015738.8158249261, 00:00:03
1700000, 1015738.8158249261, 00:00:03
1705000, 1015738.8158249261, 00:00:03
1710000, 1015738.8158249261, 00:00:03
1715000, 1015738.8158249261, 00:00:03
1720000, 1015738.8158249261, 00:00:03
1725000, 1015738.8158249261, 00:00:03
1730000, 1015738.8158249261, 00:00:03
1735000, 1015738.8158249261, 00:00:03
1740000, 1015738.8158249261, 00:00:03
1745000, 1015738.8158249261, 00:00:03
1750000, 1015738.8158249261, 00:00:03
1755000, 1015738.8158249261, 00:00:03
1760000, 1015738.8158249261, 00:00:03
1765000, 1015738.8158249261, 00:00:03
1770000, 1015738.8158249261, 00:00:03
1775000, 1015738.8158249261, 00:00:03
1780000, 1015738.8158249261, 00:00:03
1785000, 1015738.8158249261, 00:00:03
1790000, 1015738.8158249261, 00:00:03
1795000, 1015738.8158249261, 00:00:03
1800000, 1015738.8158249261, 00:00:03
1805000, 1015738.8158249261, 00:00:03
1810000, 1015738.8158249261, 00:00:03
1815000, 1015738.8158249261, 00:00:03
1820000, 1015738.8158249261, 00:00:03
1825000, 1015738.8158249261, 00:00:03
1830000, 1015738.8158249261, 00:00:03
1835000, 1015738.8158249261, 00:00:03
1840000, 1015738.8158249261, 00:00:03
1845000, 1015738.8158249261, 00:00:03
1850000, 1015738.8158249261, 00:00:03
1855000, 1015738.8158249261, 00:00:03
1860000, 1015738.8158249261, 00:00:03
1865000, 1015738.8158249261, 00:00:03
1870000, 1015738.8158249261, 00:00:03
1875000, 1015738.8158249261, 00:00:03
1880000, 1015738.8158249261, 00:00:03
1885000, 1015738.8158249261, 00:00:03
1890000, 1015738.8158249261, 00:00:03
1895000, 1015738.8158249261, 00:00:03
1900000, 1015738.8158249261, 00:00:03
1905000, 1015738.8158249261, 00:00:03
1910000, 1015738.8158249261, 00:00:03
1915000, 1015738.8158249261, 00:00:03
1920000, 1015738.8158249261, 00:00:03
1925000, 1015738.8158249261, 00:00:03
1930000, 1015738.8158249261, 00:00:03
1935000, 1015738.8158249261, 00:00:03
1940000, 1015738.8158249261, 00:00:03
1945000, 1015738.8158249261, 00:00:03
1950000, 1015738.8158249261, 00:00:03
1955000, 1015738.8158249261, 00:00:03
1960000, 1015738.8158249261, 00:00:03
1965000, 1015738.8158249261, 00:00:03
1970000, 1015738.8158249261, 00:00:03
1975000, 1015738.8158249261, 00:00:03
1980000, 1015738.8158249261, 00:00:03
1985000, 1015738.8158249261, 00:00:03
1990000, 1015738.8158249261, 00:00:03
1995000, 1015738.8158249261, 00:00:03
2000000, 1015738.8158249261, 00:00:03
2005000, 1015738.8158249261, 00:00:03
2010000, 1015738.8158249261, 00:00:03
2015000, 1015738.8158249261, 00:00:03
2020000, 1015738.8158249261, 00:00:03
2025000, 1015738.8158249261, 00:00:03
2030000, 1015738.8158249261, 00:00:03
2035000, 1015738.8158249261, 00:00:03
2040000, 1015738.8158249261, 00:00:03
2045000, 1015738.8158249261, 00:00:03
2050000, 1015738.8158249261, 00:00:03
2055000, 1015738.8158249261, 00:00:03
2060000, 1015738.8158249261, 00:00:03
2065000, 1015738.8158249261, 00:00:03
2070000, 1015738.8158249261, 00:00:03
2075000, 1015738.8158249261, 00:00:03
2080000, 1015738.8158249261, 00:00:03
2085000, 1015738.8158249261, 00:00:03
2090000, 1015738.8158249261, 00:00:03
2095000, 1015738.8158249261, 00:00:03
2100000, 1015738.8158249261, 00:00:03
2105000, 1015738.8158249261, 00:00:03
2110000, 1015738.8158249261, 00:00:03
2115000, 1015738.8158249261, 00:00:03
2120000, 1015738.8158249261, 00:00:03
2125000, 1015738.8158249261, 00:00:03
2130000, 1015738.8158249261, 00:00:03
2135000, 1015738.8158249261, 00:00:03
2140000, 1015738.8158249261, 00:00:03
2145000, 1015738.8158249261, 00:00:03
2150000, 1015738.8158249261, 00:00:03
2155000, 1015738.8158249261, 00:00:03
2160000, 1015738.8158249261, 00:00:03
2165000, 1015738.8158249261, 00:00:03
2170000, 1015738.8158249261, 00:00:03
2175000, 1015738.8158249261, 00:00:03
2180000, 1015738.8158249261, 00:00:03
2185000, 1015738.8158249261, 00:00:03
2190000, 1015738.8158249261, 00:00:03
2195000, 1015738.8158249261, 00:00:03
2200000, 1015738.8158249261, 00:00:03
2205000, 1015738.8158249261, 00:00:03
2210000, 1015738.8158249261, 00:00:03
2215000, 1015738.8158249261, 00:00:03
2220000, 1015738.8158249261, 00:00:03
2225000, 1015738.8158249261, 00:00:04
2230000, 1015738.8158249261, 00:00:04
2235000, 1015738.8158249261, 00:00:04
2240000, 1015738.8158249261, 00:00:04
2245000, 1015738.8158249261, 00:00:04
2250000, 1015738.8158249261, 00:00:04
2255000, 1015738.8158249261, 00:00:04
2260000, 1015738.8158249261, 00:00:04
2265000, 1015738.8158249261, 00:00:04
2270000, 1015738.8158249261, 00:00:04
2275000, 1015738.8158249261, 00:00:04
2280000, 1015738.8158249261, 00:00:04
2285000, 1015738.8158249261, 00:00:04
2290000, 1015738.8158249261, 00:00:04
2295000, 1015738.8158249261, 00:00:04
2300000, 1015738.8158249261, 00:00:04
2305000, 1015738.8158249261, 00:00:04
2310000, 1015738.8158249261, 00:00:04
2315000, 1015738.8158249261, 00:00:04
2320000, 1015738.8158249261, 00:00:04
